Intensity Luminance0 Luminance1 Luminance2 Luminance3 Luminance4
0.0 0.0 0.0 0.0 0.0 0.0
0.000526315789474 0.0 0.0 0.0 0.0 0.0
0.00105263157895 0.0 0.0 0.0 0.0 0.0
0.00157894736842 0.0 0.0 0.0 0.0 0.0
0.00210526315789 0.0 0.0 0.0 0.0 0.0
0.00263157894737 0.0 0.0 0.0 0.0 0.0
0.00315789473684 0.0 0.0 0.0 0.0 0.0
0.00368421052632 0.0 0.0 0.0 0.0 0.0
0.00421052631579 0.0 0.0 0.0 0.0 0.0
0.00473684210526 0.0 0.0 0.0 0.0 0.0
0.00526315789474 0.0 0.0 0.0 0.0 0.0
0.00578947368421 0.0 0.0 0.0 0.0 0.0
0.00631578947368 0.0 0.0 0.0 0.0 0.0
0.00684210526316 0.0 0.0 0.0 0.0 0.0
0.00736842105263 0.0 0.0 0.0 0.0 0.0
0.00789473684211 0.0 0.0 0.0 0.0 0.0
0.00842105263158 0.0 0.0 0.0 0.00348056319856 0.0
0.00894736842105 0.0 0.0 0.0 0.0 0.0
0.00947368421053 0.0 0.0 0.0 0.0 0.0
0.01 0.0 0.0 0.0 0.0 0.0
